Country,DateRep,ConfirmedCases,Deaths,Recovered,Continent,Code
Macedonia,2020-03-10,7,0,0,Europe,MKD
Norway,2020-03-10,400,0,1,Europe,NOR
Palestinian Territories,2020-03-10,25,0,0,Asia,PSE
Oman,2020-03-10,18,0,9,Asia,OMN
Others,2020-03-10,696,6,40,Outro,NA
Pakistan,2020-03-10,16,0,1,Asia,PAK
Panama,2020-03-10,1,0,0,Americas,PAN
Paraguay,2020-03-10,1,0,0,Americas,PRY
Peru,2020-03-10,11,0,0,Americas,PER
Philippines,2020-03-10,33,1,2,Asia,PHL
Poland,2020-03-10,22,0,0,Europe,POL
Portugal,2020-03-10,41,0,0,Europe,PRT
Qatar,2020-03-10,24,0,0,Asia,QAT
South Korea,2020-03-10,7513,54,247,Asia,KOR
Moldova,2020-03-10,3,0,0,Europe,MDA
Romania,2020-03-10,25,0,3,Europe,ROU
Russia,2020-03-10,10,0,3,Europe,RUS
St. Barthélemy,2020-03-10,1,0,0,Americas,BLM
Saint Martin,2020-03-10,2,0,0,Outro,NA
San Marino,2020-03-10,51,2,0,Europe,SMR
Saudi Arabia,2020-03-10,20,0,1,Asia,SAU
Senegal,2020-03-10,4,0,1,Africa,SEN
Serbia,2020-03-10,5,0,0,Europe,SRB
Singapore,2020-03-10,160,0,78,Asia,SGP
Slovakia,2020-03-10,7,0,0,Europe,SVK
Slovenia,2020-03-10,31,0,0,Europe,SVN
South Africa,2020-03-10,7,0,0,Africa,ZAF
Spain,2020-03-10,1695,35,32,Europe,ESP
Sri Lanka,2020-03-10,1,0,1,Asia,LKA
Sweden,2020-03-10,355,0,1,Europe,SWE
Switzerland,2020-03-10,491,3,3,Europe,CHE
Taiwan,2020-03-10,47,1,17,Asia,TWN
Thailand,2020-03-10,53,1,33,Asia,THA
Togo,2020-03-10,1,0,0,Africa,TGO
Tunisia,2020-03-10,5,0,0,Africa,TUN
United Kingdom,2020-03-10,382,6,18,Europe,GBR
Ukraine,2020-03-10,1,0,0,Europe,UKR
United Arab Emirates,2020-03-10,74,0,12,Asia,ARE
United States,2020-03-10,959,28,8,Americas,USA
Vietnam,2020-03-10,31,0,16,Asia,VNM
Afghanistan,2020-03-11,7,0,0,Asia,AFG
Albania,2020-03-11,12,1,0,Europe,ALB
Algeria,2020-03-11,20,0,0,Africa,DZA
Andorra,2020-03-11,1,0,0,Europe,AND
Argentina,2020-03-11,19,1,0,Americas,ARG
Armenia,2020-03-11,1,0,0,Asia,ARM
Australia,2020-03-11,128,3,21,Oceania,AUS
Austria,2020-03-11,246,0,4,Europe,AUT
Azerbaijan,2020-03-11,11,0,3,Asia,AZE
Bahrain,2020-03-11,195,0,35,Asia,BHR
Bangladesh,2020-03-11,3,0,0,Asia,BGD
Belarus,2020-03-11,9,0,3,Europe,BLR
Belgium,2020-03-11,314,3,1,Europe,BEL
Bhutan,2020-03-11,1,0,0,Asia,BTN
Bolivia,2020-03-11,2,0,0,Americas,BOL
Bosnia & Herzegovina,2020-03-11,7,0,0,Europe,BIH
Brazil,2020-03-11,38,0,0,Americas,BRA
Brunei,2020-03-11,11,0,0,Asia,BRN
Bulgaria,2020-03-11,7,1,0,Europe,BGR
Burkina Faso,2020-03-11,2,0,0,Africa,BFA
Cambodia,2020-03-11,3,0,1,Asia,KHM
Cameroon,2020-03-11,2,0,0,Africa,CMR
Canada,2020-03-11,108,1,8,Americas,CAN
Chile,2020-03-11,23,0,0,Americas,CHL
China,2020-03-11,80921,3161,61644,Asia,CHN
Colombia,2020-03-11,9,0,0,Americas,COL
Congo - Kinshasa,2020-03-11,1,0,0,Africa,COD
Costa Rica,2020-03-11,13,0,0,Americas,CRI
Côte d’Ivoire,2020-03-11,1,0,0,Africa,CIV
Croatia,2020-03-11,19,0,0,Europe,HRV
Cruise Ship,2020-03-11,696,7,325,Outro,NA
Cyprus,2020-03-11,6,0,0,Asia,CYP
Czechia,2020-03-11,91,0,0,Europe,CZE
Denmark,2020-03-11,444,0,1,Europe,DNK
Dominican Republic,2020-03-11,5,0,0,Americas,DOM
Ecuador,2020-03-11,17,0,0,Americas,ECU
Egypt,2020-03-11,60,1,27,Africa,EGY
Estonia,2020-03-11,16,0,0,Europe,EST
Finland,2020-03-11,59,0,1,Europe,FIN
France,2020-03-11,2284,48,12,Europe,FRA
French Guiana,2020-03-11,5,0,0,Americas,GUF
Georgia,2020-03-11,24,0,0,Asia,GEO
Germany,2020-03-11,1908,3,25,Europe,DEU
Greece,2020-03-11,99,1,0,Europe,GRC
Vatican City,2020-03-11,1,0,0,Europe,VAT
Honduras,2020-03-11,2,0,0,Americas,HND
Hungary,2020-03-11,13,0,0,Europe,HUN
Iceland,2020-03-11,85,0,1,Europe,ISL
India,2020-03-11,62,1,4,Asia,IND
Indonesia,2020-03-11,34,1,2,Asia,IDN
Iran,2020-03-11,9000,354,2959,Asia,IRN
Iraq,2020-03-11,71,7,15,Asia,IRQ
Ireland,2020-03-11,43,1,0,Europe,IRL
Israel,2020-03-11,109,0,4,Asia,ISR
Italy,2020-03-11,12462,827,1045,Europe,ITA
Jamaica,2020-03-11,1,0,0,Americas,JAM
Japan,2020-03-11,639,15,118,Asia,JPN
Jordan,2020-03-11,1,0,0,Asia,JOR
South Korea,2020-03-11,7755,60,288,Asia,KOR
Kuwait,2020-03-11,72,0,2,Asia,KWT
Latvia,2020-03-11,10,0,1,Europe,LVA
Lebanon,2020-03-11,61,3,1,Asia,LBN
Liechtenstein,2020-03-11,1,0,0,Europe,LIE
Lithuania,2020-03-11,3,0,0,Europe,LTU
Luxembourg,2020-03-11,7,0,0,Europe,LUX
China,2020-03-11,80921,3161,61644,Asia,CHN
Malaysia,2020-03-11,149,0,26,Asia,MYS
Maldives,2020-03-11,8,0,0,Asia,MDV
Malta,2020-03-11,6,0,0,Europe,MLT
Martinique,2020-03-11,3,0,0,Americas,MTQ
Mexico,2020-03-11,8,0,4,Americas,MEX
Moldova,2020-03-11,3,0,0,Europe,MDA
Monaco,2020-03-11,1,0,0,Europe,MCO
Mongolia,2020-03-11,1,0,0,Asia,MNG
Morocco,2020-03-11,5,1,0,Africa,MAR
Nepal,2020-03-11,1,0,1,Asia,NPL
Netherlands,2020-03-11,503,5,0,Europe,NLD
New Zealand,2020-03-11,5,0,0,Oceania,NZL
Nigeria,2020-03-11,2,0,0,Africa,NGA
Macedonia,2020-03-11,7,0,0,Europe,MKD
Norway,2020-03-11,598,0,1,Europe,NOR
Palestinian Territories,2020-03-11,0,0,0,Asia,PSE
Oman,2020-03-11,18,0,9,Asia,OMN
Pakistan,2020-03-11,19,0,2,Asia,PAK
Panama,2020-03-11,8,1,0,Americas,PAN
Paraguay,2020-03-11,5,0,0,Americas,PRY
Peru,2020-03-11,11,0,0,Americas,PER
Philippines,2020-03-11,49,1,2,Asia,PHL
Poland,2020-03-11,31,0,0,Europe,POL
Portugal,2020-03-11,59,0,0,Europe,PRT
Qatar,2020-03-11,262,0,0,Asia,QAT
Réunion,2020-03-11,1,0,0,Africa,REU
Romania,2020-03-11,45,0,6,Europe,ROU
Russia,2020-03-11,20,0,3,Europe,RUS
San Marino,2020-03-11,62,2,0,Europe,SMR
Saudi Arabia,2020-03-11,21,0,1,Asia,SAU
Senegal,2020-03-11,4,0,1,Africa,SEN
Serbia,2020-03-11,12,0,0,Europe,SRB
Singapore,2020-03-11,178,0,96,Asia,SGP
Slovakia,2020-03-11,10,0,0,Europe,SVK
Slovenia,2020-03-11,57,0,0,Europe,SVN
South Africa,2020-03-11,13,0,0,Africa,ZAF
Spain,2020-03-11,2277,54,183,Europe,ESP
Sri Lanka,2020-03-11,2,0,1,Asia,LKA
Sweden,2020-03-11,500,1,1,Europe,SWE
Switzerland,2020-03-11,652,4,4,Europe,CHE
Taiwan,2020-03-11,48,1,17,Asia,TWN
Thailand,2020-03-11,59,1,34,Asia,THA
Togo,2020-03-11,1,0,0,Africa,TGO
Tunisia,2020-03-11,7,0,0,Africa,TUN
Turkey,2020-03-11,1,0,0,Asia,TUR
Ukraine,2020-03-11,1,0,0,Europe,UKR
United Arab Emirates,2020-03-11,74,0,17,Asia,ARE
United Kingdom,2020-03-11,459,8,19,Europe,GBR
United States,2020-03-11,1281,36,8,Americas,USA
Vietnam,2020-03-11,38,0,16,Asia,VNM
Afghanistan,2020-03-12,7,0,0,Asia,AFG
Albania,2020-03-12,23,1,0,Europe,ALB
Algeria,2020-03-12,24,1,8,Africa,DZA
Andorra,2020-03-12,1,0,1,Europe,AND
Argentina,2020-03-12,19,1,0,Americas,ARG
Armenia,2020-03-12,4,0,0,Asia,ARM
Australia,2020-03-12,128,3,21,Oceania,AUS
Austria,2020-03-12,302,1,4,Europe,AUT
Azerbaijan,2020-03-12,11,0,3,Asia,AZE
Bahrain,2020-03-12,195,0,35,Asia,BHR
Bangladesh,2020-03-12,3,0,0,Asia,BGD
Belarus,2020-03-12,12,0,3,Europe,BLR
Belgium,2020-03-12,314,3,1,Europe,BEL
Bhutan,2020-03-12,1,0,0,Asia,BTN
Bolivia,2020-03-12,2,0,0,Americas,BOL
Bosnia & Herzegovina,2020-03-12,11,0,0,Europe,BIH
Brazil,2020-03-12,52,0,0,Americas,BRA
Brunei,2020-03-12,11,0,0,Asia,BRN
Bulgaria,2020-03-12,7,1,0,Europe,BGR
Burkina Faso,2020-03-12,2,0,0,Africa,BFA
Cambodia,2020-03-12,3,0,1,Asia,KHM
Cameroon,2020-03-12,2,0,0,Africa,CMR
Canada,2020-03-12,117,1,8,Americas,CAN
Chile,2020-03-12,23,0,0,Americas,CHL
China,2020-03-12,80932,3172,62901,Asia,CHN
Colombia,2020-03-12,9,0,0,Americas,COL
Congo - Kinshasa,2020-03-12,1,0,0,Africa,COD
Costa Rica,2020-03-12,22,0,0,Americas,CRI
Côte d’Ivoire,2020-03-12,1,0,0,Africa,CIV
Croatia,2020-03-12,19,0,0,Europe,HRV
Cruise Ship,2020-03-12,696,7,325,Outro,NA
Cuba,2020-03-12,3,0,0,Americas,CUB
Cyprus,2020-03-12,6,0,0,Asia,CYP
Czechia,2020-03-12,94,0,0,Europe,CZE
Denmark,2020-03-12,617,0,1,Europe,DNK
Dominican Republic,2020-03-12,5,0,0,Americas,DOM
Ecuador,2020-03-12,17,0,0,Americas,ECU
Egypt,2020-03-12,67,1,27,Africa,EGY
Estonia,2020-03-12,16,0,0,Europe,EST
Finland,2020-03-12,59,0,1,Europe,FIN
France,2020-03-12,2284,48,12,Europe,FRA
French Guiana,2020-03-12,5,0,0,Americas,GUF
Georgia,2020-03-12,24,0,0,Asia,GEO
Germany,2020-03-12,2078,3,25,Europe,DEU
Greece,2020-03-12,99,1,0,Europe,GRC
Guyana,2020-03-12,1,1,0,Americas,GUY
Vatican City,2020-03-12,1,0,0,Europe,VAT
Honduras,2020-03-12,2,0,0,Americas,HND
Hungary,2020-03-12,13,0,0,Europe,HUN
Iceland,2020-03-12,103,0,1,Europe,ISL
India,2020-03-12,73,1,4,Asia,IND
Indonesia,2020-03-12,34,1,2,Asia,IDN
Iran,2020-03-12,10075,429,2959,Asia,IRN
Iraq,2020-03-12,71,8,15,Asia,IRQ
Ireland,2020-03-12,43,1,0,Europe,IRL
Israel,2020-03-12,131,0,4,Asia,ISR
Italy,2020-03-12,12462,827,1045,Europe,ITA
Jamaica,2020-03-12,2,0,0,Americas,JAM
Japan,2020-03-12,639,16,118,Asia,JPN
Jordan,2020-03-12,1,0,0,Asia,JOR
South Korea,2020-03-12,7869,66,333,Asia,KOR
Kuwait,2020-03-12,80,0,5,Asia,KWT
Latvia,2020-03-12,10,0,1,Europe,LVA
Lebanon,2020-03-12,61,3,1,Asia,LBN
Liechtenstein,2020-03-12,1,0,0,Europe,LIE
Lithuania,2020-03-12,3,0,0,Europe,LTU
Luxembourg,2020-03-12,19,0,0,Europe,LUX
China,2020-03-12,80932,3172,62901,Asia,CHN
Malaysia,2020-03-12,149,0,26,Asia,MYS
Maldives,2020-03-12,8,0,0,Asia,MDV
Malta,2020-03-12,6,0,0,Europe,MLT
Martinique,2020-03-12,3,0,0,Americas,MTQ
Mexico,2020-03-12,12,0,4,Americas,MEX
Moldova,2020-03-12,3,0,0,Europe,MDA
Monaco,2020-03-12,2,0,0,Europe,MCO
Mongolia,2020-03-12,1,0,0,Asia,MNG
Morocco,2020-03-12,6,1,0,Africa,MAR
Nepal,2020-03-12,1,0,1,Asia,NPL
Netherlands,2020-03-12,503,5,0,Europe,NLD
New Zealand,2020-03-12,5,0,0,Oceania,NZL
Nigeria,2020-03-12,2,0,0,Africa,NGA
Macedonia,2020-03-12,7,0,0,Europe,MKD
Norway,2020-03-12,702,0,1,Europe,NOR
Palestinian Territories,2020-03-12,0,0,0,Asia,PSE
Oman,2020-03-12,18,0,9,Asia,OMN
Pakistan,2020-03-12,20,0,2,Asia,PAK
Panama,2020-03-12,11,1,0,Americas,PAN
Paraguay,2020-03-12,5,0,0,Americas,PRY
Peru,2020-03-12,15,0,0,Americas,PER
Philippines,2020-03-12,52,2,2,Asia,PHL
Poland,2020-03-12,49,1,0,Europe,POL
Portugal,2020-03-12,59,0,0,Europe,PRT
Qatar,2020-03-12,262,0,0,Asia,QAT
Réunion,2020-03-12,1,0,0,Africa,REU
Romania,2020-03-12,49,0,6,Europe,ROU
Russia,2020-03-12,28,0,3,Europe,RUS
San Marino,2020-03-12,69,3,0,Europe,SMR
Saudi Arabia,2020-03-12,45,0,1,Asia,SAU
Senegal,2020-03-12,4,0,1,Africa,SEN
Serbia,2020-03-12,19,0,0,Europe,SRB
Singapore,2020-03-12,178,0,96,Asia,SGP
Slovakia,2020-03-12,16,0,0,Europe,SVK
Slovenia,2020-03-12,89,0,0,Europe,SVN
South Africa,2020-03-12,17,0,0,Africa,ZAF
Spain,2020-03-12,2277,55,183,Europe,ESP
Sri Lanka,2020-03-12,2,0,1,Asia,LKA
Sweden,2020-03-12,599,1,1,Europe,SWE
Switzerland,2020-03-12,652,4,4,Europe,CHE
Taiwan,2020-03-12,49,1,20,Asia,TWN
Thailand,2020-03-12,70,1,34,Asia,THA
Togo,2020-03-12,1,0,0,Africa,TGO
Tunisia,2020-03-12,7,0,0,Africa,TUN
Turkey,2020-03-12,1,0,0,Asia,TUR
Ukraine,2020-03-12,1,0,0,Europe,UKR
United Arab Emirates,2020-03-12,85,0,17,Asia,ARE
United Kingdom,2020-03-12,459,8,19,Europe,GBR
United States,2020-03-12,1663,40,12,Americas,USA
Vietnam,2020-03-12,39,0,16,Asia,VNM
Afghanistan,2020-03-13,7,0,0,Asia,AFG
Albania,2020-03-13,33,1,0,Europe,ALB
Algeria,2020-03-13,26,2,8,Africa,DZA
Andorra,2020-03-13,1,0,0,Europe,AND
Antigua & Barbuda,2020-03-13,1,0,0,Americas,ATG
Argentina,2020-03-13,31,2,0,Americas,ARG
Armenia,2020-03-13,8,0,0,Asia,ARM
Aruba,2020-03-13,2,0,0,Americas,ABW
Australia,2020-03-13,200,3,23,Oceania,AUS
Austria,2020-03-13,504,1,6,Europe,AUT
Azerbaijan,2020-03-13,15,1,3,Asia,AZE
Bahrain,2020-03-13,189,0,44,Asia,BHR
Bangladesh,2020-03-13,3,0,0,Asia,BGD
Belarus,2020-03-13,27,0,3,Europe,BLR
Belgium,2020-03-13,559,3,1,Europe,BEL
Bhutan,2020-03-13,1,0,0,Asia,BTN
Bolivia,2020-03-13,3,0,0,Americas,BOL
Bosnia & Herzegovina,2020-03-13,13,0,0,Europe,BIH
Brazil,2020-03-13,151,0,0,Americas,BRA
Brunei,2020-03-13,37,0,0,Asia,BRN
Bulgaria,2020-03-13,23,1,0,Europe,BGR
Burkina Faso,2020-03-13,2,0,0,Africa,BFA
Cambodia,2020-03-13,5,0,1,Asia,KHM
Cameroon,2020-03-13,2,0,0,Africa,CMR
Canada,2020-03-13,193,1,8,Americas,CAN
Cayman Islands,2020-03-13,1,0,0,Americas,CYM
Chile,2020-03-13,43,0,0,Americas,CHL
China,2020-03-13,80945,3180,64196,Asia,CHN
Colombia,2020-03-13,13,0,0,Americas,COL
Congo - Kinshasa,2020-03-13,2,0,0,Africa,COD
Costa Rica,2020-03-13,23,0,0,Americas,CRI
Côte d’Ivoire,2020-03-13,1,0,0,Africa,CIV
Croatia,2020-03-13,32,0,1,Europe,HRV
Cruise Ship,2020-03-13,696,7,325,Outro,NA
Cuba,2020-03-13,4,0,0,Americas,CUB
Cyprus,2020-03-13,14,0,0,Asia,CYP
Czechia,2020-03-13,141,0,0,Europe,CZE
Denmark,2020-03-13,804,0,1,Europe,DNK
Dominican Republic,2020-03-13,5,0,0,Americas,DOM
Ecuador,2020-03-13,17,0,0,Americas,ECU
Egypt,2020-03-13,80,2,27,Africa,EGY
Estonia,2020-03-13,79,0,0,Europe,EST
Ethiopia,2020-03-13,1,0,0,Africa,ETH
Finland,2020-03-13,155,0,1,Europe,FIN
France,2020-03-13,3667,79,12,Europe,FRA
French Guiana,2020-03-13,5,0,0,Americas,GUF
Georgia,2020-03-13,25,0,0,Asia,GEO
Germany,2020-03-13,3675,7,46,Europe,DEU
Greece,2020-03-13,190,1,0,Europe,GRC
Guadeloupe,2020-03-13,1,0,0,Americas,GLP
Guinea,2020-03-13,1,0,0,Africa,GIN
Guyana,2020-03-13,1,1,0,Americas,GUY
Vatican City,2020-03-13,1,0,0,Europe,VAT
Honduras,2020-03-13,2,0,0,Americas,HND
Hungary,2020-03-13,19,0,0,Europe,HUN
Iceland,2020-03-13,134,0,1,Europe,ISL
India,2020-03-13,82,2,4,Asia,IND
Indonesia,2020-03-13,69,4,2,Asia,IDN
Iran,2020-03-13,11364,514,2959,Asia,IRN
Iraq,2020-03-13,101,9,24,Asia,IRQ
Ireland,2020-03-13,90,1,0,Europe,IRL
Israel,2020-03-13,161,0,4,Asia,ISR
Italy,2020-03-13,17660,1266,1439,Europe,ITA
Jamaica,2020-03-13,8,0,0,Americas,JAM
Japan,2020-03-13,701,19,118,Asia,JPN
Jordan,2020-03-13,1,0,1,Asia,JOR
Kazakhstan,2020-03-13,4,0,0,Asia,KAZ
Kenya,2020-03-13,1,0,0,Africa,KEN
South Korea,2020-03-13,7979,66,510,Asia,KOR
Kuwait,2020-03-13,80,0,5,Asia,KWT
Latvia,2020-03-13,17,0,1,Europe,LVA
Lebanon,2020-03-13,77,3,1,Asia,LBN
Liechtenstein,2020-03-13,1,0,0,Europe,LIE
Lithuania,2020-03-13,6,0,0,Europe,LTU
Luxembourg,2020-03-13,34,0,0,Europe,LUX
Malaysia,2020-03-13,197,0,26,Asia,MYS
Maldives,2020-03-13,9,0,0,Asia,MDV
Malta,2020-03-13,12,0,1,Europe,MLT
Martinique,2020-03-13,3,0,0,Americas,MTQ
Mexico,2020-03-13,12,0,4,Americas,MEX
Moldova,2020-03-13,6,0,0,Europe,MDA
Monaco,2020-03-13,2,0,0,Europe,MCO
Mongolia,2020-03-13,1,0,0,Asia,MNG
Morocco,2020-03-13,7,1,1,Africa,MAR
Nepal,2020-03-13,1,0,1,Asia,NPL
Netherlands,2020-03-13,804,10,0,Europe,NLD
New Zealand,2020-03-13,5,0,0,Oceania,NZL
Nigeria,2020-03-13,2,0,0,Africa,NGA
Macedonia,2020-03-13,14,0,1,Europe,MKD
Norway,2020-03-13,996,0,1,Europe,NOR
Oman,2020-03-13,19,0,9,Asia,OMN
Pakistan,2020-03-13,28,0,2,Asia,PAK
Panama,2020-03-13,27,1,0,Americas,PAN
Paraguay,2020-03-13,6,0,0,Americas,PRY
Peru,2020-03-13,28,0,0,Americas,PER
Philippines,2020-03-13,64,5,2,Asia,PHL
Poland,2020-03-13,68,2,0,Europe,POL
Portugal,2020-03-13,112,0,1,Europe,PRT
Qatar,2020-03-13,320,0,0,Asia,QAT
Réunion,2020-03-13,5,0,0,Africa,REU
Romania,2020-03-13,89,0,7,Europe,ROU
Russia,2020-03-13,45,0,3,Europe,RUS
San Marino,2020-03-13,80,5,0,Europe,SMR
Saudi Arabia,2020-03-13,86,0,1,Asia,SAU
Senegal,2020-03-13,10,0,1,Africa,SEN
Serbia,2020-03-13,35,0,0,Europe,SRB
Singapore,2020-03-13,200,0,97,Asia,SGP
Slovakia,2020-03-13,32,0,0,Europe,SVK
Slovenia,2020-03-13,141,0,0,Europe,SVN
South Africa,2020-03-13,24,0,0,Africa,ZAF
Spain,2020-03-13,5232,133,193,Europe,ESP
Sri Lanka,2020-03-13,6,0,1,Asia,LKA
Sudan,2020-03-13,1,1,0,Africa,SDN
Sweden,2020-03-13,814,1,1,Europe,SWE
Switzerland,2020-03-13,1139,11,4,Europe,CHE
Taiwan,2020-03-13,50,1,20,Asia,TWN
Thailand,2020-03-13,75,1,35,Asia,THA
Togo,2020-03-13,1,0,0,Africa,TGO
Tunisia,2020-03-13,16,0,0,Africa,TUN
Turkey,2020-03-13,5,0,0,Asia,TUR
Ukraine,2020-03-13,3,1,0,Europe,UKR
United Arab Emirates,2020-03-13,85,0,17,Asia,ARE
United Kingdom,2020-03-13,801,8,19,Europe,GBR
United States,2020-03-13,2179,47,12,Americas,USA
Vietnam,2020-03-13,47,0,16,Asia,VNM
Afghanistan,2020-03-14,11,0,0,Asia,AFG
Albania,2020-03-14,38,1,0,Europe,ALB
Algeria,2020-03-14,37,3,12,Africa,DZA
Andorra,2020-03-14,1,0,1,Europe,AND
Antigua & Barbuda,2020-03-14,1,0,0,Americas,ATG
Argentina,2020-03-14,34,2,1,Americas,ARG
Armenia,2020-03-14,18,0,0,Asia,ARM
Aruba,2020-03-14,2,0,0,Americas,ABW
Australia,2020-03-14,250,3,23,Oceania,AUS
Austria,2020-03-14,655,1,6,Europe,AUT
Azerbaijan,2020-03-14,15,1,3,Asia,AZE
Bahrain,2020-03-14,210,0,44,Asia,BHR
Bangladesh,2020-03-14,3,0,0,Asia,BGD
Belarus,2020-03-14,27,0,3,Europe,BLR
Belgium,2020-03-14,689,4,1,Europe,BEL
Bhutan,2020-03-14,1,0,0,Asia,BTN
Bolivia,2020-03-14,10,0,0,Americas,BOL
Bosnia & Herzegovina,2020-03-14,18,0,0,Europe,BIH
Brazil,2020-03-14,151,0,0,Americas,BRA
Brunei,2020-03-14,40,0,0,Asia,BRN
Bulgaria,2020-03-14,41,2,0,Europe,BGR
Burkina Faso,2020-03-14,2,0,0,Africa,BFA
Cambodia,2020-03-14,7,0,1,Asia,KHM
Cameroon,2020-03-14,2,0,0,Africa,CMR
Canada,2020-03-14,196,1,8,Americas,CAN
Cayman Islands,2020-03-14,1,0,0,Americas,CYM
Chile,2020-03-14,61,0,0,Americas,CHL
China,2020-03-14,80977,3193,65660,Asia,CHN
Colombia,2020-03-14,22,0,0,Americas,COL
Congo - Kinshasa,2020-03-14,2,0,0,Africa,COD
Costa Rica,2020-03-14,26,0,0,Americas,CRI
Côte d’Ivoire,2020-03-14,1,0,0,Africa,CIV
Croatia,2020-03-14,38,0,1,Europe,HRV
Cruise Ship,2020-03-14,696,7,325,Outro,NA
Cuba,2020-03-14,4,0,0,Americas,CUB
Curaçao,2020-03-14,1,0,0,Americas,CUW
Cyprus,2020-03-14,26,0,0,Asia,CYP
Czechia,2020-03-14,189,0,0,Europe,CZE
Denmark,2020-03-14,836,1,1,Europe,DNK
Dominican Republic,2020-03-14,11,0,0,Americas,DOM
Ecuador,2020-03-14,28,2,0,Americas,ECU
Egypt,2020-03-14,109,2,27,Africa,EGY
Estonia,2020-03-14,115,0,0,Europe,EST
Swaziland,2020-03-14,1,0,0,Africa,SWZ
Ethiopia,2020-03-14,1,0,0,Africa,ETH
Finland,2020-03-14,225,0,1,Europe,FIN
France,2020-03-14,4480,91,12,Europe,FRA
French Guiana,2020-03-14,5,0,0,Americas,GUF
Gabon,2020-03-14,1,0,0,Africa,GAB
Georgia,2020-03-14,30,0,0,Asia,GEO
Germany,2020-03-14,4585,9,46,Europe,DEU
Ghana,2020-03-14,3,0,0,Africa,GHA
Greece,2020-03-14,228,3,8,Europe,GRC
Guadeloupe,2020-03-14,1,0,0,Americas,GLP
Guatemala,2020-03-14,1,0,0,Americas,GTM
Guernsey,2020-03-14,1,0,0,Europe,GGY
Guinea,2020-03-14,1,0,0,Africa,GIN
Guyana,2020-03-14,1,1,0,Americas,GUY
Vatican City,2020-03-14,1,0,0,Europe,VAT
Honduras,2020-03-14,2,0,0,Americas,HND
Hungary,2020-03-14,30,0,1,Europe,HUN
Iceland,2020-03-14,156,0,1,Europe,ISL
India,2020-03-14,102,2,4,Asia,IND
Indonesia,2020-03-14,96,5,8,Asia,IDN
Iran,2020-03-14,12729,611,2959,Asia,IRN
Iraq,2020-03-14,110,10,26,Asia,IRQ
Ireland,2020-03-14,129,2,0,Europe,IRL
Israel,2020-03-14,193,0,4,Asia,ISR
Italy,2020-03-14,21157,1441,1966,Europe,ITA
Jamaica,2020-03-14,8,0,0,Americas,JAM
Japan,2020-03-14,773,22,118,Asia,JPN
Jersey,2020-03-14,2,0,0,Europe,JEY
Jordan,2020-03-14,1,0,1,Asia,JOR
Kazakhstan,2020-03-14,6,0,0,Asia,KAZ
Kenya,2020-03-14,1,0,0,Africa,KEN
South Korea,2020-03-14,8086,72,510,Asia,KOR
Kuwait,2020-03-14,104,0,5,Asia,KWT
Latvia,2020-03-14,26,0,1,Europe,LVA
Lebanon,2020-03-14,93,3,1,Asia,LBN
Liechtenstein,2020-03-14,4,0,0,Europe,LIE
Lithuania,2020-03-14,8,0,0,Europe,LTU
Luxembourg,2020-03-14,51,1,0,Europe,LUX
Malaysia,2020-03-14,238,0,35,Asia,MYS
Maldives,2020-03-14,10,0,0,Asia,MDV
Malta,2020-03-14,18,0,1,Europe,MLT
Martinique,2020-03-14,9,0,0,Americas,MTQ
Mauritania,2020-03-14,1,0,0,Africa,MRT
Mexico,2020-03-14,26,0,4,Americas,MEX
Moldova,2020-03-14,12,0,0,Europe,MDA
Monaco,2020-03-14,2,0,0,Europe,MCO
Mongolia,2020-03-14,1,0,0,Asia,MNG
Morocco,2020-03-14,17,1,1,Africa,MAR
Namibia,2020-03-14,2,0,0,Africa,NAM
Nepal,2020-03-14,1,0,1,Asia,NPL
Netherlands,2020-03-14,959,12,2,Europe,NLD
New Zealand,2020-03-14,6,0,0,Oceania,NZL
Nigeria,2020-03-14,2,0,0,Africa,NGA
Macedonia,2020-03-14,14,0,1,Europe,MKD
Norway,2020-03-14,1090,3,1,Europe,NOR
Palestinian Territories,2020-03-14,0,0,0,Asia,PSE
Oman,2020-03-14,19,0,9,Asia,OMN
Pakistan,2020-03-14,31,0,2,Asia,PAK
Panama,2020-03-14,36,1,0,Americas,PAN
Paraguay,2020-03-14,6,0,0,Americas,PRY
Peru,2020-03-14,38,0,0,Americas,PER
Philippines,2020-03-14,111,8,2,Asia,PHL
Poland,2020-03-14,103,3,0,Europe,POL
Portugal,2020-03-14,169,0,2,Europe,PRT
Qatar,2020-03-14,337,0,4,Asia,QAT
Réunion,2020-03-14,6,0,0,Africa,REU
Romania,2020-03-14,123,0,9,Europe,ROU
Russia,2020-03-14,59,0,8,Europe,RUS
Rwanda,2020-03-14,1,0,0,Africa,RWA
St. Lucia,2020-03-14,1,0,0,Americas,LCA
St. Vincent & Grenadines,2020-03-14,1,0,0,Americas,VCT
San Marino,2020-03-14,80,5,4,Europe,SMR
Saudi Arabia,2020-03-14,103,0,1,Asia,SAU
Senegal,2020-03-14,10,0,1,Africa,SEN
Serbia,2020-03-14,46,0,0,Europe,SRB
Seychelles,2020-03-14,2,0,0,Africa,SYC
Singapore,2020-03-14,212,0,105,Asia,SGP
Slovakia,2020-03-14,44,0,0,Europe,SVK
Slovenia,2020-03-14,181,1,0,Europe,SVN
South Africa,2020-03-14,38,0,0,Africa,ZAF
Spain,2020-03-14,6391,195,517,Europe,ESP
Sri Lanka,2020-03-14,10,0,1,Asia,LKA
