Country,DateRep,Cases,Deaths,countryterritoryCode,popData2018,Continent
Afghanistan,2020-04-15T00:00:00Z,49,2,AFG,37172386,Asia
Afghanistan,2020-04-14T00:00:00Z,58,3,AFG,37172386,Asia
Afghanistan,2020-04-13T00:00:00Z,52,0,AFG,37172386,Asia
Afghanistan,2020-04-12T00:00:00Z,34,3,AFG,37172386,Asia
Afghanistan,2020-04-11T00:00:00Z,37,0,AFG,37172386,Asia
Afghanistan,2020-04-10T00:00:00Z,61,1,AFG,37172386,Asia
Afghanistan,2020-04-09T00:00:00Z,56,3,AFG,37172386,Asia
Afghanistan,2020-04-08T00:00:00Z,30,4,AFG,37172386,Asia
Afghanistan,2020-04-07T00:00:00Z,38,0,AFG,37172386,Asia
Afghanistan,2020-04-06T00:00:00Z,29,2,AFG,37172386,Asia
Afghanistan,2020-04-05T00:00:00Z,35,1,AFG,37172386,Asia
Afghanistan,2020-04-04T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-04-03T00:00:00Z,43,0,AFG,37172386,Asia
Afghanistan,2020-04-02T00:00:00Z,26,0,AFG,37172386,Asia
Afghanistan,2020-04-01T00:00:00Z,25,0,AFG,37172386,Asia
Afghanistan,2020-03-31T00:00:00Z,27,0,AFG,37172386,Asia
Afghanistan,2020-03-30T00:00:00Z,8,1,AFG,37172386,Asia
Afghanistan,2020-03-29T00:00:00Z,15,1,AFG,37172386,Asia
Afghanistan,2020-03-28T00:00:00Z,16,1,AFG,37172386,Asia
Afghanistan,2020-03-27T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-03-26T00:00:00Z,33,0,AFG,37172386,Asia
Afghanistan,2020-03-25T00:00:00Z,2,0,AFG,37172386,Asia
Afghanistan,2020-03-24T00:00:00Z,6,1,AFG,37172386,Asia
Afghanistan,2020-03-23T00:00:00Z,10,0,AFG,37172386,Asia
Afghanistan,2020-03-22T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-03-21T00:00:00Z,2,0,AFG,37172386,Asia
Afghanistan,2020-03-20T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-03-19T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-03-18T00:00:00Z,1,0,AFG,37172386,Asia
Afghanistan,2020-03-17T00:00:00Z,5,0,AFG,37172386,Asia
Afghanistan,2020-03-16T00:00:00Z,6,0,AFG,37172386,Asia
Afghanistan,2020-03-15T00:00:00Z,3,0,AFG,37172386,Asia
Afghanistan,2020-03-11T00:00:00Z,3,0,AFG,37172386,Asia
Afghanistan,2020-03-08T00:00:00Z,3,0,AFG,37172386,Asia
Afghanistan,2020-03-02T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-03-01T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-29T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-28T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-27T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-26T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-25T00:00:00Z,1,0,AFG,37172386,Asia
Afghanistan,2020-02-24T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-23T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-22T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-21T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-20T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-19T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-18T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-17T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-16T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-15T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-14T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-13T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-12T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-11T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-10T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-09T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-08T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-07T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-06T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-05T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-04T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-03T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-02T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-02-01T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-31T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-30T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-29T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-28T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-27T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-26T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-25T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-24T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-23T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-22T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-21T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-20T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-19T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-18T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-17T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-16T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-15T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-14T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-13T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-12T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-11T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-10T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-09T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-08T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-07T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-06T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-05T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-04T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-03T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-02T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2020-01-01T00:00:00Z,0,0,AFG,37172386,Asia
Afghanistan,2019-12-31T00:00:00Z,0,0,AFG,37172386,Asia
Albania,2020-04-15T00:00:00Z,8,1,ALB,2866376,Europe
Albania,2020-04-14T00:00:00Z,21,0,ALB,2866376,Europe
Albania,2020-04-13T00:00:00Z,13,0,ALB,2866376,Europe
Albania,2020-04-12T00:00:00Z,17,0,ALB,2866376,Europe
Albania,2020-04-11T00:00:00Z,7,0,ALB,2866376,Europe
Albania,2020-04-10T00:00:00Z,9,1,ALB,2866376,Europe
Albania,2020-04-09T00:00:00Z,17,0,ALB,2866376,Europe
Albania,2020-04-08T00:00:00Z,6,0,ALB,2866376,Europe
Albania,2020-04-07T00:00:00Z,16,1,ALB,2866376,Europe
Albania,2020-04-06T00:00:00Z,28,2,ALB,2866376,Europe
Albania,2020-04-05T00:00:00Z,29,2,ALB,2866376,Europe
Albania,2020-04-04T00:00:00Z,27,1,ALB,2866376,Europe
Albania,2020-04-03T00:00:00Z,18,1,ALB,2866376,Europe
Albania,2020-04-02T00:00:00Z,16,0,ALB,2866376,Europe
Albania,2020-04-01T00:00:00Z,20,3,ALB,2866376,Europe
Albania,2020-03-31T00:00:00Z,11,2,ALB,2866376,Europe
Albania,2020-03-30T00:00:00Z,15,0,ALB,2866376,Europe
Albania,2020-03-29T00:00:00Z,11,1,ALB,2866376,Europe
Albania,2020-03-28T00:00:00Z,12,3,ALB,2866376,Europe
Albania,2020-03-27T00:00:00Z,28,1,ALB,2866376,Europe
Albania,2020-03-26T00:00:00Z,23,0,ALB,2866376,Europe
Albania,2020-03-25T00:00:00Z,23,1,ALB,2866376,Europe
Albania,2020-03-24T00:00:00Z,11,2,ALB,2866376,Europe
Albania,2020-03-23T00:00:00Z,13,0,ALB,2866376,Europe
Albania,2020-03-22T00:00:00Z,6,0,ALB,2866376,Europe
Albania,2020-03-21T00:00:00Z,0,0,ALB,2866376,Europe
Albania,2020-03-20T00:00:00Z,11,0,ALB,2866376,Europe
Albania,2020-03-19T00:00:00Z,4,1,ALB,2866376,Europe
Albania,2020-03-18T00:00:00Z,4,0,ALB,2866376,Europe
Albania,2020-03-17T00:00:00Z,9,0,ALB,2866376,Europe
Albania,2020-03-16T00:00:00Z,4,0,ALB,2866376,Europe
Albania,2020-03-15T00:00:00Z,5,0,ALB,2866376,Europe
Albania,2020-03-14T00:00:00Z,10,0,ALB,2866376,Europe
Albania,2020-03-13T00:00:00Z,12,0,ALB,2866376,Europe
Albania,2020-03-12T00:00:00Z,1,1,ALB,2866376,Europe
Albania,2020-03-11T00:00:00Z,4,0,ALB,2866376,Europe
Albania,2020-03-10T00:00:00Z,4,0,ALB,2866376,Europe
Albania,2020-03-09T00:00:00Z,2,0,ALB,2866376,Europe
Algeria,2020-04-15T00:00:00Z,87,13,DZA,42228429,Africa
Algeria,2020-04-14T00:00:00Z,69,20,DZA,42228429,Africa
Algeria,2020-04-13T00:00:00Z,89,18,DZA,42228429,Africa
Algeria,2020-04-12T00:00:00Z,64,19,DZA,42228429,Africa
Algeria,2020-04-11T00:00:00Z,95,21,DZA,42228429,Africa
Algeria,2020-04-10T00:00:00Z,94,30,DZA,42228429,Africa
Algeria,2020-04-09T00:00:00Z,104,11,DZA,42228429,Africa
Algeria,2020-04-08T00:00:00Z,45,21,DZA,42228429,Africa
Algeria,2020-04-07T00:00:00Z,103,21,DZA,42228429,Africa
Algeria,2020-04-06T00:00:00Z,20,22,DZA,42228429,Africa
Algeria,2020-04-05T00:00:00Z,314,47,DZA,42228429,Africa
Algeria,2020-04-04T00:00:00Z,139,25,DZA,42228429,Africa
Algeria,2020-04-03T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-04-02T00:00:00Z,263,23,DZA,42228429,Africa
Algeria,2020-04-01T00:00:00Z,73,4,DZA,42228429,Africa
Algeria,2020-03-31T00:00:00Z,57,2,DZA,42228429,Africa
Algeria,2020-03-30T00:00:00Z,45,3,DZA,42228429,Africa
Algeria,2020-03-29T00:00:00Z,104,5,DZA,42228429,Africa
Algeria,2020-03-28T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-03-27T00:00:00Z,41,4,DZA,42228429,Africa
Algeria,2020-03-26T00:00:00Z,33,0,DZA,42228429,Africa
Algeria,2020-03-25T00:00:00Z,42,0,DZA,42228429,Africa
Algeria,2020-03-24T00:00:00Z,87,2,DZA,42228429,Africa
Algeria,2020-03-23T00:00:00Z,8,5,DZA,42228429,Africa
Algeria,2020-03-22T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-03-21T00:00:00Z,12,3,DZA,42228429,Africa
Algeria,2020-03-20T00:00:00Z,9,1,DZA,42228429,Africa
Algeria,2020-03-19T00:00:00Z,13,1,DZA,42228429,Africa
Algeria,2020-03-18T00:00:00Z,0,1,DZA,42228429,Africa
Algeria,2020-03-17T00:00:00Z,12,0,DZA,42228429,Africa
Algeria,2020-03-16T00:00:00Z,11,2,DZA,42228429,Africa
Algeria,2020-03-15T00:00:00Z,11,0,DZA,42228429,Africa
Algeria,2020-03-14T00:00:00Z,2,1,DZA,42228429,Africa
Algeria,2020-03-13T00:00:00Z,4,1,DZA,42228429,Africa
Algeria,2020-03-12T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-03-09T00:00:00Z,3,0,DZA,42228429,Africa
Algeria,2020-03-06T00:00:00Z,5,0,DZA,42228429,Africa
Algeria,2020-03-05T00:00:00Z,7,0,DZA,42228429,Africa
Algeria,2020-03-04T00:00:00Z,2,0,DZA,42228429,Africa
Algeria,2020-03-02T00:00:00Z,2,0,DZA,42228429,Africa
Algeria,2020-03-01T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-29T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-28T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-27T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-26T00:00:00Z,1,0,DZA,42228429,Africa
Algeria,2020-02-25T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-24T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-23T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-22T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-21T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-20T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-19T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-18T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-17T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-16T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-15T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-14T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-13T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-12T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-11T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-10T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-09T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-08T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-07T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-06T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-05T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-04T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-03T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-02T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-02-01T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-31T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-30T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-29T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-28T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-27T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-26T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-25T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-24T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-23T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-22T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-21T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-20T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-19T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-18T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-17T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-16T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-15T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-14T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-13T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-12T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-11T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-10T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-09T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-08T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-07T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-06T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-05T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-04T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-03T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-02T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2020-01-01T00:00:00Z,0,0,DZA,42228429,Africa
Algeria,2019-12-31T00:00:00Z,0,0,DZA,42228429,Africa
Andorra,2020-04-15T00:00:00Z,13,2,AND,77006,Europe
Andorra,2020-04-14T00:00:00Z,8,0,AND,77006,Europe
Andorra,2020-04-13T00:00:00Z,16,1,AND,77006,Europe
Andorra,2020-04-12T00:00:00Z,21,2,AND,77006,Europe
Andorra,2020-04-11T00:00:00Z,18,1,AND,77006,Europe
Andorra,2020-04-10T00:00:00Z,19,2,AND,77006,Europe
Andorra,2020-04-09T00:00:00Z,19,1,AND,77006,Europe
Andorra,2020-04-08T00:00:00Z,19,1,AND,77006,Europe
Andorra,2020-04-07T00:00:00Z,25,3,AND,77006,Europe
Andorra,2020-04-06T00:00:00Z,35,1,AND,77006,Europe
Andorra,2020-04-05T00:00:00Z,27,1,AND,77006,Europe
Andorra,2020-04-04T00:00:00Z,11,1,AND,77006,Europe
Andorra,2020-04-03T00:00:00Z,38,1,AND,77006,Europe
Andorra,2020-04-02T00:00:00Z,14,2,AND,77006,Europe
Andorra,2020-04-01T00:00:00Z,6,4,AND,77006,Europe
Andorra,2020-03-31T00:00:00Z,36,2,AND,77006,Europe
Andorra,2020-03-30T00:00:00Z,26,2,AND,77006,Europe
Andorra,2020-03-29T00:00:00Z,41,1,AND,77006,Europe
Andorra,2020-03-28T00:00:00Z,43,0,AND,77006,Europe
Andorra,2020-03-27T00:00:00Z,36,3,AND,77006,Europe
Andorra,2020-03-26T00:00:00Z,24,0,AND,77006,Europe
Andorra,2020-03-25T00:00:00Z,31,0,AND,77006,Europe
Andorra,2020-03-24T00:00:00Z,20,0,AND,77006,Europe
Andorra,2020-03-23T00:00:00Z,25,0,AND,77006,Europe
Andorra,2020-03-22T00:00:00Z,13,0,AND,77006,Europe
Andorra,2020-03-21T00:00:00Z,0,0,AND,77006,Europe
Andorra,2020-03-20T00:00:00Z,22,0,AND,77006,Europe
Andorra,2020-03-19T00:00:00Z,39,0,AND,77006,Europe
Andorra,2020-03-18T00:00:00Z,0,0,AND,77006,Europe
Andorra,2020-03-17T00:00:00Z,9,0,AND,77006,Europe
Andorra,2020-03-16T00:00:00Z,3,0,AND,77006,Europe
Andorra,2020-03-14T00:00:00Z,1,0,AND,77006,Europe
Andorra,2020-03-03T00:00:00Z,1,0,AND,77006,Europe
Angola,2020-04-15T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-04-14T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-04-13T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-04-12T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-04-11T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-04-10T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-04-09T00:00:00Z,2,0,AGO,30809762,Africa
Angola,2020-04-08T00:00:00Z,1,0,AGO,30809762,Africa
Angola,2020-04-07T00:00:00Z,2,0,AGO,30809762,Africa
Angola,2020-04-06T00:00:00Z,4,0,AGO,30809762,Africa
Angola,2020-04-05T00:00:00Z,2,0,AGO,30809762,Africa
Angola,2020-04-04T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-04-03T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-04-02T00:00:00Z,1,0,AGO,30809762,Africa
Angola,2020-04-01T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-03-31T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-03-30T00:00:00Z,3,2,AGO,30809762,Africa
Angola,2020-03-29T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-03-28T00:00:00Z,1,0,AGO,30809762,Africa
Angola,2020-03-27T00:00:00Z,1,0,AGO,30809762,Africa
Angola,2020-03-26T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-03-25T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-03-24T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-03-23T00:00:00Z,0,0,AGO,30809762,Africa
Angola,2020-03-22T00:00:00Z,2,0,AGO,30809762,Africa
Anguilla,2020-04-15T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-04-14T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-04-13T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-04-12T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-04-11T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-04-10T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-04-09T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-04-08T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-04-07T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-04-06T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-04-05T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-04-04T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-04-03T00:00:00Z,1,0,NA,NA,NA
Anguilla,2020-04-02T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-04-01T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-03-31T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-03-30T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-03-29T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-03-28T00:00:00Z,0,0,NA,NA,NA
Anguilla,2020-03-27T00:00:00Z,2,0,NA,NA,NA
Antigua & Barbuda,2020-04-15T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-04-14T00:00:00Z,2,0,ATG,96286,Americas
Antigua & Barbuda,2020-04-13T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-04-12T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-04-11T00:00:00Z,2,0,ATG,96286,Americas
Antigua & Barbuda,2020-04-10T00:00:00Z,4,2,ATG,96286,Americas
Antigua & Barbuda,2020-04-09T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-04-08T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-04-07T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-04-06T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-04-05T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-04-04T00:00:00Z,6,0,ATG,96286,Americas
Antigua & Barbuda,2020-04-03T00:00:00Z,2,0,ATG,96286,Americas
Antigua & Barbuda,2020-04-02T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-04-01T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-03-31T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-03-30T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-03-29T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-03-28T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-03-27T00:00:00Z,4,0,ATG,96286,Americas
Antigua & Barbuda,2020-03-26T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-03-25T00:00:00Z,2,0,ATG,96286,Americas
Antigua & Barbuda,2020-03-24T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-03-23T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-03-22T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-03-21T00:00:00Z,0,0,ATG,96286,Americas
Antigua & Barbuda,2020-03-15T00:00:00Z,1,0,ATG,96286,Americas
Argentina,2020-04-15T00:00:00Z,160,7,ARG,44494502,Americas
Argentina,2020-04-14T00:00:00Z,69,3,ARG,44494502,Americas
Argentina,2020-04-13T00:00:00Z,66,6,ARG,44494502,Americas
Argentina,2020-04-12T00:00:00Z,162,7,ARG,44494502,Americas
Argentina,2020-04-11T00:00:00Z,81,3,ARG,44494502,Americas
Argentina,2020-04-10T00:00:00Z,99,14,ARG,44494502,Americas
Argentina,2020-04-09T00:00:00Z,80,5,ARG,44494502,Americas
Argentina,2020-04-08T00:00:00Z,87,7,ARG,44494502,Americas
Argentina,2020-04-07T00:00:00Z,74,7,ARG,44494502,Americas
Argentina,2020-04-06T00:00:00Z,103,3,ARG,44494502,Americas
Argentina,2020-04-05T00:00:00Z,186,6,ARG,44494502,Americas
Argentina,2020-04-04T00:00:00Z,132,3,ARG,44494502,Americas
Argentina,2020-04-03T00:00:00Z,0,3,ARG,44494502,Americas
Argentina,2020-04-02T00:00:00Z,167,7,ARG,44494502,Americas
Argentina,2020-04-01T00:00:00Z,0,0,ARG,44494502,Americas
Argentina,2020-03-31T00:00:00Z,146,4,ARG,44494502,Americas
Argentina,2020-03-30T00:00:00Z,75,1,ARG,44494502,Americas
Argentina,2020-03-29T00:00:00Z,55,2,ARG,44494502,Americas
Argentina,2020-03-28T00:00:00Z,101,5,ARG,44494502,Americas
Argentina,2020-03-27T00:00:00Z,87,4,ARG,44494502,Americas
Argentina,2020-03-26T00:00:00Z,115,2,ARG,44494502,Americas
Argentina,2020-03-25T00:00:00Z,86,2,ARG,44494502,Americas
Argentina,2020-03-24T00:00:00Z,35,0,ARG,44494502,Americas
Argentina,2020-03-23T00:00:00Z,41,0,ARG,44494502,Americas
Argentina,2020-03-22T00:00:00Z,67,1,ARG,44494502,Americas
Argentina,2020-03-21T00:00:00Z,30,0,ARG,44494502,Americas
Argentina,2020-03-20T00:00:00Z,31,1,ARG,44494502,Americas
Argentina,2020-03-19T00:00:00Z,18,0,ARG,44494502,Americas
Argentina,2020-03-18T00:00:00Z,14,0,ARG,44494502,Americas
Argentina,2020-03-17T00:00:00Z,9,0,ARG,44494502,Americas
Argentina,2020-03-16T00:00:00Z,11,0,ARG,44494502,Americas
Argentina,2020-03-15T00:00:00Z,11,0,ARG,44494502,Americas
Argentina,2020-03-14T00:00:00Z,3,1,ARG,44494502,Americas
Argentina,2020-03-13T00:00:00Z,12,0,ARG,44494502,Americas
Argentina,2020-03-11T00:00:00Z,7,0,ARG,44494502,Americas
Argentina,2020-03-09T00:00:00Z,3,0,ARG,44494502,Americas
Argentina,2020-03-08T00:00:00Z,1,1,ARG,44494502,Americas
Argentina,2020-03-07T00:00:00Z,6,0,ARG,44494502,Americas
Argentina,2020-03-06T00:00:00Z,1,0,ARG,44494502,Americas
Argentina,2020-03-04T00:00:00Z,1,0,ARG,44494502,Americas
Armenia,2020-04-15T00:00:00Z,72,3,ARM,2951776,Asia
